text,favorited,favoriteCount,replyToSN,created,truncated,replyToSID,id,replyToUID,statusSource,screenName,retweetCount,isRetweet,retweeted,longitude,latitude,tipo_mensagem,entidade_que_respondeu,alerta_encaminhado_obra
"Veja a resposta que a Prefeitura Municipal de Barcarena - PA deu ao alerta da obra ""PAC 2 - CRECHE/PRÉ-ESCOLA  002""… https://t.co/7OVc7nAWNs",FALSE,0,,2019-02-07T14:44:20Z,TRUE,,1093520845694218241,,"<a href=""https://www.transparencia.org.br/projetos/tadepe"" rel=""nofollow"">Tá de Pé</a>",tadepeapp,1,FALSE,FALSE,,,resposta, Prefeitura Municipal de Barcarena - PA ,
"Veja a resposta que a Prefeitura Municipal de Barcarena - PA deu ao alerta da obra ""PAC 2 - CRECHE/PRÉ-ESCOLA  004""… https://t.co/BpuoFWC637",FALSE,1,,2019-02-07T14:42:01Z,TRUE,,1093520261180256258,,"<a href=""https://www.transparencia.org.br/projetos/tadepe"" rel=""nofollow"">Tá de Pé</a>",tadepeapp,1,FALSE,FALSE,,,resposta, Prefeitura Municipal de Barcarena - PA ,
"Veja a resposta que a Prefeitura Municipal de Barcarena - PA deu ao alerta da obra ""PAC 2 - CRECHE/PRÉ-ESCOLA MCMV… https://t.co/xwDszWn1Qa",FALSE,0,,2019-02-07T14:39:31Z,TRUE,,1093519631552339968,,"<a href=""https://www.transparencia.org.br/projetos/tadepe"" rel=""nofollow"">Tá de Pé</a>",tadepeapp,0,FALSE,FALSE,,,resposta, Prefeitura Municipal de Barcarena - PA ,
"Veja a resposta que a Prefeitura Municipal de Barcarena - PA deu ao alerta da obra ""Bairro São Francisco - Barcaren… https://t.co/WumzQqjcrP",FALSE,0,,2019-02-07T14:36:27Z,TRUE,,1093518861188689920,,"<a href=""https://www.transparencia.org.br/projetos/tadepe"" rel=""nofollow"">Tá de Pé</a>",tadepeapp,1,FALSE,FALSE,,,resposta, Prefeitura Municipal de Barcarena - PA ,
"Veja a resposta que a Prefeitura Municipal de Barcarena - PA deu ao alerta da obra ""Bairro Nazaré - Barcarena - PA""… https://t.co/yIkgIoy9l6",FALSE,0,,2019-02-07T14:28:59Z,TRUE,,1093516980630507521,,"<a href=""https://www.transparencia.org.br/projetos/tadepe"" rel=""nofollow"">Tá de Pé</a>",tadepeapp,0,FALSE,FALSE,,,resposta, Prefeitura Municipal de Barcarena - PA ,
"Veja a resposta que a Prefeitura Municipal de São João da Ponte - MG deu ao alerta da obra ""700335/11 - Espaço Educ… https://t.co/dRPYjFKlrv",FALSE,1,,2019-02-06T00:23:02Z,TRUE,,1092941701616943104,,"<a href=""https://www.transparencia.org.br/projetos/tadepe"" rel=""nofollow"">Tá de Pé</a>",tadepeapp,0,FALSE,FALSE,,,resposta, Prefeitura Municipal de São João da Ponte - MG ,
"Veja a resposta que a Prefeitura Municipal de Ibiracatu - MG deu ao alerta da obra ""Escola Municipal Maria Alves Co… https://t.co/B1WS4E4X8U",FALSE,1,,2019-02-06T00:18:46Z,TRUE,,1092940627854180352,,"<a href=""https://www.transparencia.org.br/projetos/tadepe"" rel=""nofollow"">Tá de Pé</a>",tadepeapp,0,FALSE,FALSE,,,resposta, Prefeitura Municipal de Ibiracatu - MG ,
"Veja a resposta que a Prefeitura Municipal de Carinhanha - BA deu ao alerta da obra ""AGROVILA 23"": https://t.co/JXUd4bDWOu #tadepe",FALSE,0,,2019-01-30T19:39:28Z,FALSE,,1090696014414131202,,"<a href=""https://www.transparencia.org.br/projetos/tadepe"" rel=""nofollow"">Tá de Pé</a>",tadepeapp,0,FALSE,FALSE,,,resposta, Prefeitura Municipal de Carinhanha - BA ,
"Veja a resposta que a Prefeitura Municipal de Joca Claudino - PB deu ao alerta da obra ""Escola José Teotônio da Cru… https://t.co/8yHiSIuemj",FALSE,0,,2019-01-22T18:35:53Z,TRUE,,1087780908869013504,,"<a href=""https://www.transparencia.org.br/projetos/tadepe"" rel=""nofollow"">Tá de Pé</a>",tadepeapp,0,FALSE,FALSE,,,resposta, Prefeitura Municipal de Joca Claudino - PB ,
"Veja a resposta que a Prefeitura Municipal de Joca Claudino - PB deu ao alerta da obra ""Escola José Anacleto de Ana… https://t.co/ugMdM64f1L",FALSE,0,,2019-01-22T18:34:02Z,TRUE,,1087780443452252163,,"<a href=""https://www.transparencia.org.br/projetos/tadepe"" rel=""nofollow"">Tá de Pé</a>",tadepeapp,0,FALSE,FALSE,,,resposta, Prefeitura Municipal de Joca Claudino - PB ,
"Veja a resposta que a Prefeitura Municipal de Manaus - AM deu ao alerta da obra ""Creche da Área 12 - Bairro Nova Ci… https://t.co/j8RoAoNgzp",FALSE,0,,2019-01-21T18:30:28Z,TRUE,,1087417158114648065,,"<a href=""https://www.transparencia.org.br/projetos/tadepe"" rel=""nofollow"">Tá de Pé</a>",tadepeapp,0,FALSE,FALSE,,,resposta, Prefeitura Municipal de Manaus - AM ,
"Veja a resposta que a Prefeitura Municipal de Manaus - AM deu ao alerta da obra ""Creche da Área 18 -  Bairro Cidade… https://t.co/j0xO3btxRM",FALSE,0,,2019-01-21T18:21:25Z,TRUE,,1087414881836519431,,"<a href=""https://www.transparencia.org.br/projetos/tadepe"" rel=""nofollow"">Tá de Pé</a>",tadepeapp,0,FALSE,FALSE,,,resposta, Prefeitura Municipal de Manaus - AM ,
"Veja a resposta que a Prefeitura Municipal de Manaus - AM deu ao alerta da obra ""Creche da Área 42 - Bairro do Taru… https://t.co/PtcCfLMjId",FALSE,0,,2019-01-21T18:12:53Z,TRUE,,1087412733526622210,,"<a href=""https://www.transparencia.org.br/projetos/tadepe"" rel=""nofollow"">Tá de Pé</a>",tadepeapp,0,FALSE,FALSE,,,resposta, Prefeitura Municipal de Manaus - AM ,
"Veja a resposta que a Prefeitura Municipal de Manaus - AM deu ao alerta da obra ""Creche da Área 10 - Bairro Tarumã""… https://t.co/YzDMrtonAt",FALSE,0,,2019-01-21T15:53:17Z,TRUE,,1087377603923714048,,"<a href=""https://www.transparencia.org.br/projetos/tadepe"" rel=""nofollow"">Tá de Pé</a>",tadepeapp,0,FALSE,FALSE,,,resposta, Prefeitura Municipal de Manaus - AM ,
"Veja a resposta que a Prefeitura Municipal de Manaus - AM deu ao alerta da obra ""Creche da Área 94 - Bairro do Zumb… https://t.co/pYELR9qSY6",FALSE,1,,2019-01-21T15:49:45Z,TRUE,,1087376714106372097,,"<a href=""https://www.transparencia.org.br/projetos/tadepe"" rel=""nofollow"">Tá de Pé</a>",tadepeapp,0,FALSE,FALSE,,,resposta, Prefeitura Municipal de Manaus - AM ,
"Veja a resposta que a Prefeitura Municipal de Manaus - AM deu ao alerta da obra ""Creche da Área 35 - Bairro Monte d… https://t.co/fYsLG6AimZ",FALSE,0,,2019-01-21T15:42:54Z,TRUE,,1087374990171930624,,"<a href=""https://www.transparencia.org.br/projetos/tadepe"" rel=""nofollow"">Tá de Pé</a>",tadepeapp,0,FALSE,FALSE,,,resposta, Prefeitura Municipal de Manaus - AM ,
"Veja a resposta que a Prefeitura Municipal de Manaus - AM deu ao alerta da obra ""AREA 27 - COMUNIDADE ROUXINOU"":… https://t.co/wjlyipnaPk",FALSE,0,,2019-01-21T15:30:55Z,TRUE,,1087371974270205958,,"<a href=""https://www.transparencia.org.br/projetos/tadepe"" rel=""nofollow"">Tá de Pé</a>",tadepeapp,0,FALSE,FALSE,,,resposta, Prefeitura Municipal de Manaus - AM ,
"Veja a resposta que a Prefeitura Municipal de Lauro de Freitas - BA deu ao alerta da obra ""Creche e Pré-escola_Itin… https://t.co/d2Cwe8hyfq",FALSE,0,,2019-01-18T14:57:50Z,TRUE,,1086276482983292928,,"<a href=""https://www.transparencia.org.br/projetos/tadepe"" rel=""nofollow"">Tá de Pé</a>",tadepeapp,0,FALSE,FALSE,,,resposta, Prefeitura Municipal de Lauro de Freitas - BA ,
"Veja a resposta que a Prefeitura Municipal de Pinheiro Machado - RS deu ao alerta da obra ""Creche Zona Norte"":… https://t.co/JTHPXyp27o",FALSE,0,,2019-01-16T14:29:21Z,TRUE,,1085544540784738306,,"<a href=""https://www.transparencia.org.br/projetos/tadepe"" rel=""nofollow"">Tá de Pé</a>",tadepeapp,0,FALSE,FALSE,,,resposta, Prefeitura Municipal de Pinheiro Machado - RS ,
"Veja a resposta que a Prefeitura Municipal de Coroatá - MA deu ao alerta da obra ""703065 - Esc. Educ. Infantil - Ti… https://t.co/qeRAFRoEk2",FALSE,0,,2019-01-16T13:38:44Z,TRUE,,1085531801001566208,,"<a href=""https://www.transparencia.org.br/projetos/tadepe"" rel=""nofollow"">Tá de Pé</a>",tadepeapp,0,FALSE,FALSE,,,resposta, Prefeitura Municipal de Coroatá - MA ,
"Veja a resposta que a Prefeitura Municipal de Bento Gonçalves - RS deu ao alerta da obra ""EMI Bertolini - Bento Gon… https://t.co/kJiyCvr5tz",FALSE,0,,2019-01-15T15:51:13Z,TRUE,,1085202753675247616,,"<a href=""https://www.transparencia.org.br/projetos/tadepe"" rel=""nofollow"">Tá de Pé</a>",tadepeapp,0,FALSE,FALSE,,,resposta, Prefeitura Municipal de Bento Gonçalves - RS ,
"Veja a resposta que a Prefeitura Municipal de Bento Gonçalves - RS deu ao alerta da obra ""EMI Santa Fé - Bento Gonç… https://t.co/Q2AZn9Fw7n",FALSE,0,,2019-01-15T15:50:41Z,TRUE,,1085202619000328192,,"<a href=""https://www.transparencia.org.br/projetos/tadepe"" rel=""nofollow"">Tá de Pé</a>",tadepeapp,0,FALSE,FALSE,,,resposta, Prefeitura Municipal de Bento Gonçalves - RS ,
"Veja a resposta que a Prefeitura Municipal de Mirangaba - BA deu ao alerta da obra ""DISTRITO DE NUGUAÇU"": https://t.co/Q5eIGPW2oN #tadepe",FALSE,0,,2019-01-15T12:03:41Z,FALSE,,1085145494341500928,,"<a href=""https://www.transparencia.org.br/projetos/tadepe"" rel=""nofollow"">Tá de Pé</a>",tadepeapp,0,FALSE,FALSE,,,resposta, Prefeitura Municipal de Mirangaba - BA ,
"Veja a resposta que a Prefeitura Municipal de Jacaraci - BA deu ao alerta da obra ""OBRA - CONSTRUÇÃO DA ESCOLA ANÍS… https://t.co/e1GtwX7U90",FALSE,0,,2019-01-15T12:01:55Z,TRUE,,1085145048143007744,,"<a href=""https://www.transparencia.org.br/projetos/tadepe"" rel=""nofollow"">Tá de Pé</a>",tadepeapp,0,FALSE,FALSE,,,resposta, Prefeitura Municipal de Jacaraci - BA ,
"Veja a resposta que a Prefeitura Municipal de Osasco - SP deu ao alerta da obra ""EMEI Vila Militar-UNIFESP"": https://t.co/jMDktVDTBK #tadepe",FALSE,0,,2019-01-15T11:35:51Z,FALSE,,1085138490189320192,,"<a href=""https://www.transparencia.org.br/projetos/tadepe"" rel=""nofollow"">Tá de Pé</a>",tadepeapp,0,FALSE,FALSE,,,resposta, Prefeitura Municipal de Osasco - SP ,
"Veja a resposta que a Prefeitura Municipal de Osasco - SP deu ao alerta da obra ""EMEI Veloso"": https://t.co/NAu1ZitP2p #tadepe",FALSE,0,,2019-01-15T11:34:39Z,FALSE,,1085138188035936262,,"<a href=""https://www.transparencia.org.br/projetos/tadepe"" rel=""nofollow"">Tá de Pé</a>",tadepeapp,0,FALSE,FALSE,,,resposta, Prefeitura Municipal de Osasco - SP ,
"Veja a resposta que a Prefeitura Municipal de Osasco - SP deu ao alerta da obra ""EMEI SANTA MARIA"": https://t.co/Om7pMBDP7q #tadepe",FALSE,0,,2019-01-15T11:31:12Z,FALSE,,1085137318665687040,,"<a href=""https://www.transparencia.org.br/projetos/tadepe"" rel=""nofollow"">Tá de Pé</a>",tadepeapp,0,FALSE,FALSE,,,resposta, Prefeitura Municipal de Osasco - SP ,
"Veja a resposta que a Prefeitura Municipal de Nova Nazaré - MT deu ao alerta da obra ""Escola Municipal Indígena Mut… https://t.co/sQW2qlvTDY",FALSE,0,,2019-01-14T11:36:18Z,TRUE,,1084776215926501376,,"<a href=""https://www.transparencia.org.br/projetos/tadepe"" rel=""nofollow"">Tá de Pé</a>",tadepeapp,0,FALSE,FALSE,,,resposta, Prefeitura Municipal de Nova Nazaré - MT ,
"Veja a resposta que a Prefeitura Municipal de Nova Nazaré - MT deu ao alerta da obra ""Escola Municipal Indígena Uba… https://t.co/QCE7XbPn8g",FALSE,0,,2019-01-14T11:35:55Z,TRUE,,1084776119654477825,,"<a href=""https://www.transparencia.org.br/projetos/tadepe"" rel=""nofollow"">Tá de Pé</a>",tadepeapp,0,FALSE,FALSE,,,resposta, Prefeitura Municipal de Nova Nazaré - MT ,
"Veja a resposta que a Prefeitura Municipal de Nova Nazaré - MT deu ao alerta da obra ""Escola Municipal Indígena Doi… https://t.co/eKpkQej0tQ",FALSE,0,,2019-01-14T11:35:29Z,TRUE,,1084776011189940226,,"<a href=""https://www.transparencia.org.br/projetos/tadepe"" rel=""nofollow"">Tá de Pé</a>",tadepeapp,0,FALSE,FALSE,,,resposta, Prefeitura Municipal de Nova Nazaré - MT ,
"Veja a resposta que a Prefeitura Municipal de Nova Nazaré - MT deu ao alerta da obra ""700338/11 - Espaço Educativo… https://t.co/5638HBiocN",FALSE,0,,2019-01-14T11:35:00Z,TRUE,,1084775885947965440,,"<a href=""https://www.transparencia.org.br/projetos/tadepe"" rel=""nofollow"">Tá de Pé</a>",tadepeapp,0,FALSE,FALSE,,,resposta, Prefeitura Municipal de Nova Nazaré - MT ,
"Veja a resposta que a Prefeitura Municipal de Nova Nazaré - MT deu ao alerta da obra ""Escola Municipal Indígena San… https://t.co/lTTxZuMXD2",FALSE,0,,2019-01-14T11:34:14Z,TRUE,,1084775693567905792,,"<a href=""https://www.transparencia.org.br/projetos/tadepe"" rel=""nofollow"">Tá de Pé</a>",tadepeapp,0,FALSE,FALSE,,,resposta, Prefeitura Municipal de Nova Nazaré - MT ,
"Veja a resposta que a Prefeitura Municipal de Brasileira - PI deu ao alerta da obra ""Creche Estação"": https://t.co/bUeGAorZC9 #tadepe",FALSE,0,,2019-01-12T19:08:59Z,FALSE,,1084165360591536130,,"<a href=""https://www.transparencia.org.br/projetos/tadepe"" rel=""nofollow"">Tá de Pé</a>",tadepeapp,0,FALSE,FALSE,,,resposta, Prefeitura Municipal de Brasileira - PI ,
"Veja a resposta que a Prefeitura Municipal de Matinha - MA deu ao alerta da obra ""SANTA VITÓRIA - Matinha - MA"":… https://t.co/5pFjxL3XpP",FALSE,0,,2019-01-12T14:46:06Z,TRUE,,1084099203972980736,,"<a href=""https://www.transparencia.org.br/projetos/tadepe"" rel=""nofollow"">Tá de Pé</a>",tadepeapp,0,FALSE,FALSE,,,resposta, Prefeitura Municipal de Matinha - MA ,
"Veja a resposta que a Prefeitura Municipal de Matinha - MA deu ao alerta da obra ""MONTE CRISTO - Matinha - MA"":… https://t.co/4hyOlsjBcX",FALSE,0,,2019-01-12T14:40:38Z,TRUE,,1084097829805666305,,"<a href=""https://www.transparencia.org.br/projetos/tadepe"" rel=""nofollow"">Tá de Pé</a>",tadepeapp,0,FALSE,FALSE,,,resposta, Prefeitura Municipal de Matinha - MA ,
"Veja a resposta que a Prefeitura Municipal de Várzea da Palma - MG deu ao alerta da obra ""PAC 2 - CRECHE/PRÉ-ESCOLA… https://t.co/sO2aKURrD1",FALSE,0,,2019-01-11T13:15:34Z,TRUE,,1083714031913975811,,"<a href=""https://www.transparencia.org.br/projetos/tadepe"" rel=""nofollow"">Tá de Pé</a>",tadepeapp,0,FALSE,FALSE,,,resposta, Prefeitura Municipal de Várzea da Palma - MG ,
"Veja a resposta que a Prefeitura Municipal de Brotas de Macaúbas - BA deu ao alerta da obra ""Terreno Santana Ville""… https://t.co/CxjyxEdIRA",FALSE,0,,2019-01-11T12:27:28Z,TRUE,,1083701930088693760,,"<a href=""https://www.transparencia.org.br/projetos/tadepe"" rel=""nofollow"">Tá de Pé</a>",tadepeapp,0,FALSE,FALSE,,,resposta, Prefeitura Municipal de Brotas de Macaúbas - BA ,
"Veja a resposta que a Prefeitura Municipal de Rio Bonito - RJ deu ao alerta da obra ""PAC 2 - CRECHE/PRÉ-ESCOLA  001… https://t.co/fLvLgHUE4R",FALSE,0,,2019-01-10T14:40:45Z,TRUE,,1083373082943938560,,"<a href=""https://www.transparencia.org.br/projetos/tadepe"" rel=""nofollow"">Tá de Pé</a>",tadepeapp,0,FALSE,FALSE,,,resposta, Prefeitura Municipal de Rio Bonito - RJ ,
"Veja a resposta que a Prefeitura Municipal de Santa Clara do Sul - RS deu ao alerta da obra ""Construção de Escola d… https://t.co/Denn9Jl0rx",FALSE,0,,2019-01-10T13:46:14Z,TRUE,,1083359362247282688,,"<a href=""https://www.transparencia.org.br/projetos/tadepe"" rel=""nofollow"">Tá de Pé</a>",tadepeapp,0,FALSE,FALSE,,,resposta, Prefeitura Municipal de Santa Clara do Sul - RS ,
"Veja a resposta que a Prefeitura Municipal de Pedro Gomes - MS deu ao alerta da obra ""657175 - Esc. Educ. Infantil… https://t.co/4WPwBE7i3r",FALSE,0,,2019-01-09T13:59:02Z,TRUE,,1083000193837076480,,"<a href=""https://www.transparencia.org.br/projetos/tadepe"" rel=""nofollow"">Tá de Pé</a>",tadepeapp,0,FALSE,FALSE,,,resposta, Prefeitura Municipal de Pedro Gomes - MS ,
"Veja a resposta que a Prefeitura Municipal de Frei Inocêncio - MG deu ao alerta da obra ""656973 - Esc. Educ. Infant… https://t.co/iwTcLlMGSA",FALSE,0,,2019-01-09T11:08:09Z,TRUE,,1082957192360325121,,"<a href=""https://www.transparencia.org.br/projetos/tadepe"" rel=""nofollow"">Tá de Pé</a>",tadepeapp,0,FALSE,FALSE,,,resposta, Prefeitura Municipal de Frei Inocêncio - MG ,
"Veja a resposta que a Prefeitura Municipal de Quissamã - RJ deu ao alerta da obra ""Sitio Quissamã - Quissamã - RJ"":… https://t.co/pC0RBEBsu9",FALSE,1,,2019-01-08T18:34:16Z,TRUE,,1082707072804929536,,"<a href=""https://www.transparencia.org.br/projetos/tadepe"" rel=""nofollow"">Tá de Pé</a>",tadepeapp,0,FALSE,FALSE,,,resposta, Prefeitura Municipal de Quissamã - RJ ,
"Veja a resposta que a Prefeitura Municipal de Itabaianinha - SE deu ao alerta da obra ""657460 - Esc. Educ. Infantil… https://t.co/RPvZAIyFJ5",FALSE,1,,2019-01-08T17:48:54Z,TRUE,,1082695656408530944,,"<a href=""https://www.transparencia.org.br/projetos/tadepe"" rel=""nofollow"">Tá de Pé</a>",tadepeapp,0,FALSE,FALSE,,,resposta, Prefeitura Municipal de Itabaianinha - SE ,
"Veja a resposta que a Prefeitura Municipal de Campos dos Goytacazes - RJ deu ao alerta da obra ""Eldorado 2"": https://t.co/QYj0qAGWGh #tadepe",FALSE,0,,2019-01-07T17:46:01Z,FALSE,,1082332540432760833,,"<a href=""https://www.transparencia.org.br/projetos/tadepe"" rel=""nofollow"">Tá de Pé</a>",tadepeapp,0,FALSE,FALSE,,,resposta, Prefeitura Municipal de Campos dos Goytacazes - RJ ,
"Veja a resposta que a Prefeitura Municipal de Campos dos Goytacazes - RJ deu ao alerta da obra ""Parque jardim Ceasa… https://t.co/T2liTsC5sC",FALSE,0,,2019-01-07T17:43:52Z,TRUE,,1082332001829564418,,"<a href=""https://www.transparencia.org.br/projetos/tadepe"" rel=""nofollow"">Tá de Pé</a>",tadepeapp,0,FALSE,FALSE,,,resposta, Prefeitura Municipal de Campos dos Goytacazes - RJ ,
"Veja a resposta que a Prefeitura Municipal de Campos dos Goytacazes - RJ deu ao alerta da obra ""PAC 2 - CRECHE/PRÉ-… https://t.co/GUhMhMo04X",FALSE,0,,2019-01-07T17:42:12Z,TRUE,,1082331582483046400,,"<a href=""https://www.transparencia.org.br/projetos/tadepe"" rel=""nofollow"">Tá de Pé</a>",tadepeapp,0,FALSE,FALSE,,,resposta, Prefeitura Municipal de Campos dos Goytacazes - RJ ,
"Veja a resposta que a Prefeitura Municipal de Ouro Preto do Oeste - RO deu ao alerta da obra ""710262 -Escola de Edu… https://t.co/cwiHXmbS5L",FALSE,0,,2019-01-07T17:21:47Z,TRUE,,1082326444573896704,,"<a href=""https://www.transparencia.org.br/projetos/tadepe"" rel=""nofollow"">Tá de Pé</a>",tadepeapp,0,FALSE,FALSE,,,resposta, Prefeitura Municipal de Ouro Preto do Oeste - RO ,
"Veja a resposta que a Prefeitura Municipal de Domingos Mourão - PI deu ao alerta da obra ""AVENIDA JOÃO PAULO II, RU… https://t.co/OvYKBcUbGc",FALSE,1,,2019-01-07T00:42:23Z,TRUE,,1082074938402660352,,"<a href=""https://www.transparencia.org.br/projetos/tadepe"" rel=""nofollow"">Tá de Pé</a>",tadepeapp,0,FALSE,FALSE,,,resposta, Prefeitura Municipal de Domingos Mourão - PI ,
"Veja a resposta que a Prefeitura Municipal de Marcolândia - PI deu ao alerta da obra ""701820 - Esc. Educ. Infantil… https://t.co/DMxcMtx2Rp",FALSE,1,,2019-01-06T23:08:16Z,TRUE,,1082051250861080576,,"<a href=""https://www.transparencia.org.br/projetos/tadepe"" rel=""nofollow"">Tá de Pé</a>",tadepeapp,0,FALSE,FALSE,,,resposta, Prefeitura Municipal de Marcolândia - PI ,
"Veja a resposta que a Prefeitura Municipal de Candelária - RS deu ao alerta da obra ""PAC 2 - CRECHE/PRÉ-ESCOLA  001… https://t.co/GqNr4XqYSm",FALSE,1,,2019-01-04T17:00:04Z,TRUE,,1081233815614488576,,"<a href=""https://www.transparencia.org.br/projetos/tadepe"" rel=""nofollow"">Tá de Pé</a>",tadepeapp,0,FALSE,FALSE,,,resposta, Prefeitura Municipal de Candelária - RS ,
"Veja a resposta que a Prefeitura Municipal de Goiânia - GO deu ao alerta da obra ""PAC 2 - CRECHE/PRÉ-ESCOLA MCMV  0… https://t.co/2UHs580dA5",FALSE,1,,2019-01-04T11:49:39Z,TRUE,,1081155695498719232,,"<a href=""https://www.transparencia.org.br/projetos/tadepe"" rel=""nofollow"">Tá de Pé</a>",tadepeapp,0,FALSE,FALSE,,,resposta, Prefeitura Municipal de Goiânia - GO ,
"Veja a resposta que a Prefeitura Municipal de Goiânia - GO deu ao alerta da obra ""PAC 2 - CRECHE/PRÉ-ESCOLA MCMV  0… https://t.co/XOXtkM0aER",FALSE,1,,2019-01-04T11:38:54Z,TRUE,,1081152992664043525,,"<a href=""https://www.transparencia.org.br/projetos/tadepe"" rel=""nofollow"">Tá de Pé</a>",tadepeapp,0,FALSE,FALSE,,,resposta, Prefeitura Municipal de Goiânia - GO ,
"Veja a resposta que a Prefeitura Municipal de Goiânia - GO deu ao alerta da obra ""CMEI JARDIM REAL"": https://t.co/SRPTmWI7Rc #tadepe",FALSE,1,,2019-01-04T11:21:55Z,FALSE,,1081148715321171969,,"<a href=""https://www.transparencia.org.br/projetos/tadepe"" rel=""nofollow"">Tá de Pé</a>",tadepeapp,0,FALSE,FALSE,,,resposta, Prefeitura Municipal de Goiânia - GO ,
"Veja a resposta que a Prefeitura Municipal de Goiânia - GO deu ao alerta da obra ""CMEI SETOR PARQUE ATHENEU II"":… https://t.co/B8ZbS1JJ5Q",FALSE,1,,2019-01-04T11:19:07Z,TRUE,,1081148012536172545,,"<a href=""https://www.transparencia.org.br/projetos/tadepe"" rel=""nofollow"">Tá de Pé</a>",tadepeapp,0,FALSE,FALSE,,,resposta, Prefeitura Municipal de Goiânia - GO ,
"Veja a resposta que a Prefeitura Municipal de Goiânia - GO deu ao alerta da obra ""CMEI RESIDENCIAL BARRAVENTO "":… https://t.co/T9UkyW12Dy",FALSE,1,,2019-01-04T11:15:55Z,TRUE,,1081147207762485249,,"<a href=""https://www.transparencia.org.br/projetos/tadepe"" rel=""nofollow"">Tá de Pé</a>",tadepeapp,0,FALSE,FALSE,,,resposta, Prefeitura Municipal de Goiânia - GO ,
"Veja a resposta que a Prefeitura Municipal de Goiânia - GO deu ao alerta da obra ""CMEI CENTER VILLE"": https://t.co/TMLGxt9T4O #tadepe",FALSE,1,,2019-01-04T11:11:50Z,FALSE,,1081146178115391488,,"<a href=""https://www.transparencia.org.br/projetos/tadepe"" rel=""nofollow"">Tá de Pé</a>",tadepeapp,0,FALSE,FALSE,,,resposta, Prefeitura Municipal de Goiânia - GO ,
"Veja a resposta que a Prefeitura Municipal de Goiânia - GO deu ao alerta da obra ""CMEI SOLAR VILLE"": https://t.co/V9ZyhG0WEZ #tadepe",FALSE,1,,2019-01-04T10:43:16Z,FALSE,,1081138992140165120,,"<a href=""https://www.transparencia.org.br/projetos/tadepe"" rel=""nofollow"">Tá de Pé</a>",tadepeapp,0,FALSE,FALSE,,,resposta, Prefeitura Municipal de Goiânia - GO ,
"Veja a resposta que a Prefeitura Municipal de Goiânia - GO deu ao alerta da obra ""CMEI RESIDENCIAL MENDANHA"":… https://t.co/0Q9jkmaLaO",FALSE,1,,2019-01-04T10:29:54Z,TRUE,,1081135625338871808,,"<a href=""https://www.transparencia.org.br/projetos/tadepe"" rel=""nofollow"">Tá de Pé</a>",tadepeapp,0,FALSE,FALSE,,,resposta, Prefeitura Municipal de Goiânia - GO ,
"Veja a resposta que a Prefeitura Municipal de Goiânia - GO deu ao alerta da obra ""CMEI BAIRRO FLORESTA"": https://t.co/N1qxa5tVTW #tadepe",FALSE,1,,2019-01-04T10:22:39Z,FALSE,,1081133800300703744,,"<a href=""https://www.transparencia.org.br/projetos/tadepe"" rel=""nofollow"">Tá de Pé</a>",tadepeapp,0,FALSE,FALSE,,,resposta, Prefeitura Municipal de Goiânia - GO ,
"Veja a resposta que a Prefeitura Municipal de Goiânia - GO deu ao alerta da obra ""CMEI GRANDE RETIRO"": https://t.co/p3zaVEXpRO #tadepe",FALSE,1,,2019-01-04T10:16:20Z,FALSE,,1081132213717090304,,"<a href=""https://www.transparencia.org.br/projetos/tadepe"" rel=""nofollow"">Tá de Pé</a>",tadepeapp,0,FALSE,FALSE,,,resposta, Prefeitura Municipal de Goiânia - GO ,
"Veja a resposta que a Prefeitura Municipal de São Vicente do Sul - RS deu ao alerta da obra ""Creche Pandorga"":… https://t.co/VyvTjTgMtJ",FALSE,1,,2019-01-03T19:53:19Z,TRUE,,1080915025953402880,,"<a href=""https://www.transparencia.org.br/projetos/tadepe"" rel=""nofollow"">Tá de Pé</a>",tadepeapp,0,FALSE,FALSE,,,resposta, Prefeitura Municipal de São Vicente do Sul - RS ,
"Veja a resposta que a Prefeitura Municipal de Ouro Preto do Oeste - RO deu ao alerta da obra ""710262 -Escola de Edu… https://t.co/d9BnMBq8d1",FALSE,1,,2019-01-03T19:13:40Z,TRUE,,1080905050011156486,,"<a href=""https://www.transparencia.org.br/projetos/tadepe"" rel=""nofollow"">Tá de Pé</a>",tadepeapp,0,FALSE,FALSE,,,resposta, Prefeitura Municipal de Ouro Preto do Oeste - RO ,
"Veja a resposta que a Prefeitura Municipal de São Mateus do Sul - PR deu ao alerta da obra ""PAC 2 - CRECHE/PRÉ-ESCO… https://t.co/kipfA4ALWH",FALSE,1,,2019-01-03T17:48:36Z,TRUE,,1080883642702983170,,"<a href=""https://www.transparencia.org.br/projetos/tadepe"" rel=""nofollow"">Tá de Pé</a>",tadepeapp,0,FALSE,FALSE,,,resposta, Prefeitura Municipal de São Mateus do Sul - PR ,
"Veja a resposta que a Prefeitura Municipal de Moita Bonita - SE deu ao alerta da obra ""Terreno da Creche Municipal""… https://t.co/wDK71kSX9h",FALSE,0,,2019-01-03T14:32:43Z,TRUE,,1080834343189258240,,"<a href=""https://www.transparencia.org.br/projetos/tadepe"" rel=""nofollow"">Tá de Pé</a>",tadepeapp,0,FALSE,FALSE,,,resposta, Prefeitura Municipal de Moita Bonita - SE ,
